isFraud,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud
1,36,TRANSFER,181091.81,C1070748005,0.0,0.0,C1070023623,1724285.6,1780629.62,0
1,446,CASH_OUT,171878.27,C1056720143,171878.27,0.0,C1846017772,217898.19,389776.45,0
1,88,CASH_OUT,3607917.73,C1513663831,3607917.73,0.0,C1935735129,8391754.13,11999671.85,0
1,45,TRANSFER,1659217.07,C1607657470,0.0,0.0,C1944693763,2381632.36,4040849.43,0
1,69,CASH_OUT,353313.55,C1330110958,353313.55,0.0,C857281092,2808260.05,3161573.6,0
1,305,CASH_OUT,2321633.57,C31072228,2321633.57,0.0,C2043561429,0.0,2321633.57,0
1,93,CASH_OUT,816313.42,C1079634206,0.0,0.0,C985222650,7466369.52,8282682.94,0
1,362,CASH_OUT,10000000.0,C23198921,10000000.0,0.0,C486186579,526160.19,10526160.19,0
1,603,TRANSFER,158879.1,C1226871955,158879.1,0.0,C1363273657,0.0,0.0,0
1,723,TRANSFER,72955.08,C1722101892,72955.08,0.0,C1880386653,0.0,0.0,0
1,263,TRANSFER,416830.39,C1404141451,97842.15,0.0,C1956686803,691480.15,1108310.53,0
1,402,TRANSFER,4317918.64,C2125880697,0.0,0.0,C200125357,5326351.9,9644270.55,0
1,422,CASH_OUT,2897907.81,C35276012,2897907.81,0.0,C824786916,351034.56,3248942.38,0
1,59,CASH_OUT,3904257.51,C280132554,3904257.51,0.0,C858291954,0.0,3904257.51,0
1,279,CASH_OUT,10000000.0,C517014062,10000000.0,0.0,C473496930,540392.1,10540392.1,0
1,295,CASH_OUT,1748611.28,C1092488663,1748611.28,0.0,C670879809,113025.94,1861637.22,0
1,561,TRANSFER,2329379.8,C2139567516,2329379.8,0.0,C411313831,0.0,0.0,0
1,189,TRANSFER,2323552.82,C2091352328,0.0,0.0,C1134127192,5026454.03,7350006.85,0
1,630,CASH_OUT,99442.88,C539616588,0.0,0.0,C2029342683,1495204.47,1594647.35,0
1,710,CASH_OUT,10000000.0,C415175436,10000000.0,0.0,C1774310379,1058449.45,11058449.45,0
1,56,CASH_OUT,4243468.19,C175411270,4243468.19,0.0,C1082242132,698483.22,4941951.41,0
1,357,TRANSFER,10000000.0,C393177637,10653151.55,653151.55,C106531078,0.0,0.0,0
1,287,TRANSFER,1924603.65,C2085103362,0.0,0.0,C1844846951,2304005.96,4228609.62,0
1,303,CASH_OUT,5614246.07,C1340929577,5614246.07,0.0,C1754723066,0.0,5614246.07,0
1,736,CASH_OUT,3912252.81,C2015532834,3912252.81,0.0,C1094245797,0.0,3912252.81,0
1,661,TRANSFER,604868.28,C1149053174,58614.0,0.0,C1021609572,0.0,604868.28,0
1,704,TRANSFER,158788.32,C1342183875,158788.32,0.0,C86858954,0.0,0.0,0
1,180,CASH_OUT,8186519.17,C2014067956,8186519.17,0.0,C822476275,796550.54,8983069.72,0
1,733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,0
1,434,CASH_OUT,2040374.55,C1606056333,2040374.55,0.0,C2110335244,50729.93,2091104.48,0
1,487,CASH_OUT,882637.83,C1094519972,882637.83,0.0,C1202883151,6493.14,889130.97,0
1,652,CASH_OUT,2054631.55,C1916867562,2054631.55,0.0,C499193602,0.0,2054631.55,0
1,208,TRANSFER,4717766.1,C1919255057,0.0,0.0,C1584615007,14126317.81,18844083.92,0
1,630,TRANSFER,1610098.73,C1332835541,25095.48,0.0,C256362284,4569936.76,6180035.49,0
1,411,CASH_OUT,1240717.75,C275137828,1240717.75,0.0,C989949797,144986.76,1385704.52,0
1,675,CASH_OUT,2772043.9,C1162550194,2772043.9,0.0,C27397338,2985997.42,5758041.32,0
1,294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,0
1,631,TRANSFER,3120690.98,C681359586,3120690.98,0.0,C536531552,0.0,0.0,0
1,426,CASH_OUT,316551.35,C189005818,309.0,0.0,C1132354282,0.0,316551.35,0
1,524,CASH_OUT,859035.02,C2035655406,0.0,0.0,C214124538,2212629.94,3071664.96,0
1,404,CASH_OUT,10000000.0,C424305014,10000000.0,0.0,C761333500,358443.32,10358443.32,0
1,124,CASH_OUT,1399637.19,C94208509,1399637.19,0.0,C777880922,0.0,1399637.19,0
1,488,TRANSFER,27696.89,C928616706,27696.89,0.0,C911339546,0.0,0.0,0
1,481,CASH_OUT,832811.84,C1897651048,832811.84,0.0,C372865996,0.0,832811.84,0
1,588,CASH_OUT,28161.32,C722383546,4138.0,0.0,C1751150740,51848.48,80009.8,0
1,404,TRANSFER,10000000.0,C2023224715,12754759.04,2754759.04,C1730830963,0.0,0.0,0
1,105,CASH_OUT,2988103.3,C1655503661,2988103.3,0.0,C1811125343,1402954.55,4391057.85,0
1,652,TRANSFER,762782.66,C1580037772,762782.66,0.0,C1784796594,0.0,0.0,0
1,679,TRANSFER,350095.73,C554898484,45093.0,0.0,C1879344125,22454.86,372550.59,0
1,699,CASH_OUT,165316.45,C1012170641,0.0,0.0,C104789705,3611074.64,3776391.09,0
1,441,CASH_OUT,1043934.97,C2096913355,1043934.97,0.0,C1234389458,9298003.36,10341938.33,0
1,141,TRANSFER,326515.27,C64812356,0.0,0.0,C1073863733,8125591.93,8452107.2,0
1,441,CASH_OUT,739856.92,C199105956,739856.92,0.0,C695036887,0.0,739856.92,0
1,149,TRANSFER,172510.95,C1433873566,172510.95,0.0,C45573890,0.0,0.0,0
1,287,TRANSFER,1924526.09,C1672795903,0.0,0.0,C81666615,4577401.44,6501927.53,0
1,56,CASH_OUT,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,0
1,673,TRANSFER,674185.48,C202609267,0.0,0.0,C644655635,1587241.52,2261427.0,0
1,4,CASH_OUT,10000000.0,C351297720,10000000.0,0.0,C766681183,0.0,9941904.21,0
1,670,CASH_OUT,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,0
1,456,CASH_OUT,448266.86,C978638319,448266.86,0.0,C1081325178,47028.83,495295.7,0
1,42,CASH_OUT,5032484.73,C253446049,5032484.73,0.0,C57938337,873589.17,5906073.9,0
1,638,CASH_OUT,1559540.62,C1776782746,1559540.62,0.0,C915520756,100482.9,1660023.52,0
1,701,CASH_OUT,644314.67,C1472339088,644314.67,0.0,C1506042377,0.0,644314.67,0
1,625,CASH_OUT,20278.62,C1747133660,20278.62,0.0,C1277670542,12454.77,32733.39,0
1,601,CASH_OUT,530332.84,C405791945,67892.01,0.0,C707741594,646249.87,1176582.71,0
1,451,TRANSFER,7792209.97,C522643943,0.0,0.0,C1576363178,11679719.71,19471929.67,0
1,84,CASH_OUT,152331.26,C942925545,152331.26,0.0,C1633587807,676868.23,829199.49,0
1,742,TRANSFER,54652.46,C1674778854,54652.46,0.0,C1930074465,0.0,0.0,0
1,79,CASH_OUT,664992.86,C1370888603,664992.86,0.0,C1110499013,769363.38,1434356.23,0
1,109,CASH_OUT,3523089.46,C799860005,3523089.46,0.0,C1997890348,8737618.15,12260707.61,0
1,701,TRANSFER,306691.05,C1064966733,306691.05,0.0,C467221336,0.0,0.0,0
1,656,CASH_OUT,4574.62,C579279362,0.0,0.0,C1755544209,1707294.42,1711869.04,0
1,109,TRANSFER,126375.17,C83653019,126375.17,0.0,C1418842986,0.0,0.0,0
1,642,TRANSFER,22699.03,C828345691,20945.0,0.0,C1644942995,153697.19,176396.22,0
1,460,TRANSFER,45132.15,C406091042,0.0,0.0,C1777364875,683349.3,728481.45,0
1,106,CASH_OUT,219489.62,C1029645120,219489.62,0.0,C1349213118,0.0,219489.62,0
1,226,TRANSFER,9960382.4,C427148786,9960382.4,0.0,C1532977706,0.0,0.0,0
1,27,TRANSFER,1065625.05,C716172974,0.0,0.0,C1266435158,4891094.04,5956719.08,0
1,731,CASH_OUT,219934.26,C2054799485,219934.26,0.0,C997585991,0.0,219934.26,0
1,491,CASH_OUT,1265033.25,C994518144,1265033.25,0.0,C469694911,68292.18,1333325.43,0
1,661,TRANSFER,5730960.51,C1923706036,0.0,0.0,C1150822427,11589910.75,17320871.25,0
1,615,CASH_OUT,75113.49,C209058213,75113.49,0.0,C1798476342,2401380.3,2476493.79,0
1,176,CASH_OUT,106642.43,C971898032,106642.43,0.0,C1932810385,4622.5,111264.92,0
1,679,TRANSFER,1477282.94,C1937039294,1026.0,0.0,C1520081951,1316556.17,2793839.11,0
1,648,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,0
1,121,TRANSFER,1033951.01,C591197343,0.0,0.0,C967361186,1050358.68,2084309.69,0
1,724,TRANSFER,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,0
1,175,CASH_OUT,895565.06,C763112814,895565.06,0.0,C1338000505,100335.14,995900.2,0
1,237,CASH_OUT,10000000.0,C487836667,10000000.0,0.0,C1825256816,1188309.53,11188309.53,0
1,30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,0
1,98,CASH_OUT,1122508.34,C502991223,1122508.34,0.0,C2005952436,816132.63,1938640.97,0
1,18,TRANSFER,161940.92,C209083468,43559.0,0.0,C1014923261,5108816.0,5270756.91,0
1,376,TRANSFER,486628.18,C1812853100,0.0,0.0,C819133291,12840241.9,13326870.08,0
1,30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,0
1,674,CASH_OUT,932922.6,C1600632872,932922.6,0.0,C229575855,400110.15,1333032.75,0
1,262,TRANSFER,359452.07,C569119461,0.0,0.0,C1794038425,3404298.5,3763750.57,0
1,714,TRANSFER,258135.86,C387683728,41723.0,0.0,C1700741076,504874.24,763010.09,0
1,701,CASH_OUT,306691.05,C1742581388,306691.05,0.0,C1623138506,0.0,306691.05,0
1,173,TRANSFER,8594499.99,C377226285,8594499.99,0.0,C497430875,0.0,0.0,0
1,139,TRANSFER,1547540.88,C203357170,0.0,0.0,C1140028291,6060230.17,7607771.04,0
1,125,CASH_OUT,8097183.22,C896315472,8097183.22,0.0,C95956849,2324.55,8099507.77,0
1,189,TRANSFER,363787.13,C50622259,0.0,0.0,C894006168,1923617.08,2287404.21,0
1,634,CASH_OUT,26153.82,C129898759,26153.82,0.0,C127351954,0.0,26153.82,0
1,688,TRANSFER,45409.92,C522839910,131426.0,86016.08,C1639547102,0.0,45409.92,0
1,702,TRANSFER,10000000.0,C485022724,33171085.59,23171085.59,C1852255407,0.0,0.0,0
1,648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,0
1,558,CASH_OUT,2190762.32,C1784567244,2190762.32,0.0,C730906537,0.0,2190762.32,0
1,657,TRANSFER,2429711.09,C1209540867,2429711.09,0.0,C1041044080,0.0,0.0,0
1,106,CASH_OUT,110457.0,C1134044412,110457.0,0.0,C1839671644,4174451.61,4284908.61,0
1,310,TRANSFER,2030243.41,C981149418,72044.9,0.0,C1443243523,4654375.4,6684618.81,0
1,529,TRANSFER,1349245.26,C871606789,0.0,0.0,C1118874848,1595397.74,2944643.0,0
1,261,CASH_OUT,2689633.8,C1088706462,2689633.8,0.0,C717389444,0.0,2689633.8,0
1,341,CASH_OUT,929787.24,C21772807,929787.24,0.0,C1768571590,8148960.26,9078747.5,0
1,127,TRANSFER,829012.31,C146118630,829012.31,0.0,C793816402,0.0,0.0,0
1,510,TRANSFER,844348.52,C1554179748,844348.52,0.0,C1181413990,0.0,0.0,0
1,501,CASH_OUT,6183238.55,C1949843837,6183238.55,0.0,C392599315,1289583.48,7472822.03,0
1,271,CASH_OUT,2271674.66,C616491033,2271674.66,0.0,C324653076,69174.67,2340849.33,0
1,365,CASH_OUT,4841332.26,C238987266,4841332.26,0.0,C1373089977,12806.8,4854139.07,0
1,111,TRANSFER,98692.72,C782313486,98692.72,0.0,C280090898,0.0,0.0,0
1,447,TRANSFER,155121.58,C2050839128,155121.58,0.0,C8466598,0.0,0.0,0
1,667,TRANSFER,57133.41,C2123639789,34778.0,0.0,C1723913887,0.0,57133.41,0
1,640,CASH_OUT,331128.52,C1693118553,766.0,0.0,C1149683169,5350787.14,5681915.66,0
1,92,CASH_OUT,21574.55,C313908201,21574.55,0.0,C1295977505,0.0,21574.55,0
1,16,CASH_OUT,2198224.71,C705981026,2198224.71,0.0,C697783649,0.0,2198224.71,0
1,633,TRANSFER,4128853.75,C1152970909,4128853.75,0.0,C648717098,0.0,0.0,0
1,119,TRANSFER,226602.64,C942720462,560.0,0.0,C1866202305,0.0,226602.64,0
1,405,TRANSFER,2761751.4,C1123277308,0.0,0.0,C1541599468,3689749.85,6451501.25,0
1,65,CASH_OUT,174923.28,C1061805919,174923.28,0.0,C1217320472,0.0,174923.28,0
1,463,TRANSFER,279826.54,C1042499011,279826.54,0.0,C1660783549,0.0,0.0,0
1,305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,0
1,13,CASH_OUT,4022667.54,C79951219,4022667.54,0.0,C1499489682,80136.56,4057191.21,0
1,306,TRANSFER,2089071.37,C35729558,0.0,0.0,C1554299559,3066672.72,5155744.09,0
1,554,CASH_OUT,10000000.0,C291823113,10000000.0,0.0,C1546786985,0.0,10000000.0,0
1,651,CASH_OUT,2935952.76,C1884318665,2935952.76,0.0,C687662145,113270.41,3049223.17,0
1,624,CASH_OUT,932304.24,C1535615652,932304.24,0.0,C683421609,365545.21,1297849.45,0
1,388,CASH_OUT,2641674.43,C1787722017,2641674.43,0.0,C837578141,0.0,2641674.43,0
1,440,CASH_OUT,4339822.23,C1536280530,4339822.23,0.0,C150352911,0.0,4339822.23,0
1,717,TRANSFER,132121.68,C810465280,5671.0,0.0,C1093751520,0.0,132121.68,0
1,178,CASH_OUT,2222008.27,C462145857,2222008.27,0.0,C2101247370,167293.11,2389301.38,0
1,536,TRANSFER,1567549.99,C774500664,1567549.99,0.0,C996012482,0.0,0.0,0
1,424,TRANSFER,5475018.52,C889342614,5475018.52,0.0,C542998030,0.0,0.0,0
1,741,CASH_OUT,144945.34,C1092829426,144945.34,0.0,C716019997,0.0,144945.34,0
1,726,TRANSFER,1539474.57,C1260477552,1539474.57,0.0,C1646231147,0.0,0.0,0
1,711,CASH_OUT,986623.96,C444079490,986623.96,0.0,C2102767053,1554653.8,2541277.77,0
1,741,TRANSFER,62297.18,C1565612524,62297.18,0.0,C435734396,0.0,0.0,0
1,310,TRANSFER,2488441.74,C1905506985,0.0,0.0,C10843901,15288774.47,17777216.21,0
1,47,CASH_OUT,1388951.5,C1476504573,1388951.5,0.0,C598780092,459273.45,1848224.95,0
1,349,CASH_OUT,3309631.1,C294569503,3309631.1,0.0,C229133194,0.0,3309631.1,0
1,595,CASH_OUT,28166.52,C930475811,34555.16,6388.63,C59145488,652038.53,680205.06,0
1,464,TRANSFER,1027963.96,C2080701542,1027963.96,0.0,C446782589,0.0,0.0,0
1,463,CASH_OUT,1168274.14,C383746092,1168274.14,0.0,C794646915,0.0,1168274.14,0
1,491,CASH_OUT,1122827.94,C1274959638,1122827.94,0.0,C870195127,257056.52,1379884.46,0
1,387,CASH_OUT,10000000.0,C618976547,10000000.0,0.0,C1908782637,0.0,10000000.0,0
1,650,CASH_OUT,1264551.38,C1956698065,1264551.38,0.0,C1464410535,0.0,1264551.38,0
1,424,TRANSFER,313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,0
1,613,CASH_OUT,2155569.91,C2118037553,2155569.91,0.0,C1084525983,0.0,2155569.91,0
1,687,CASH_OUT,405909.62,C628185083,0.0,0.0,C240369875,2922243.44,3328153.06,0
1,95,TRANSFER,2411829.23,C1461181053,13680.97,0.0,C1342894338,10059844.95,12471674.18,0
1,105,TRANSFER,40413.81,C906016775,40413.81,0.0,C2138340769,0.0,0.0,0
1,717,TRANSFER,22827.0,C1230791265,105865.0,83038.0,C1049410291,0.0,22827.0,0
1,121,TRANSFER,1253841.85,C1277952955,0.0,0.0,C1619428435,2565710.38,3819552.23,0
1,42,TRANSFER,39766.99,C1427871128,410414.42,370647.44,C743760994,526225.58,565992.57,0
1,694,TRANSFER,10000000.0,C1186192171,18980853.88,8980853.88,C2136471075,0.0,0.0,0
1,709,TRANSFER,87753.56,C123241258,51252.0,0.0,C520071073,0.0,87753.56,0
1,738,CASH_OUT,114490.39,C1586103602,114490.39,0.0,C1196711051,166082.07,280572.46,0
1,602,CASH_OUT,366014.33,C373022039,366014.33,0.0,C1901902760,3543787.25,3909801.59,0
1,71,CASH_OUT,1871553.73,C92154963,1871553.73,0.0,C1037207091,0.0,1871553.73,0
1,647,CASH_OUT,1517771.48,C375476201,1517771.48,0.0,C1907987459,161843.29,1679614.77,0
1,379,CASH_OUT,2983996.6,C588956129,2983996.6,0.0,C1673836428,0.0,2983996.6,0
1,82,TRANSFER,987591.59,C134383279,987591.59,0.0,C1363477592,0.0,0.0,0
1,495,TRANSFER,3650028.2,C1925068130,455950.0,0.0,C1634688049,0.0,3650028.2,0
1,145,CASH_OUT,320411.3,C712915106,0.0,0.0,C119306016,3032759.14,3353170.44,0
1,447,TRANSFER,219178.49,C680549889,219178.49,0.0,C682169691,0.0,0.0,0
1,469,CASH_OUT,857247.17,C1210669929,11607.0,0.0,C988394892,0.0,857247.17,0
1,455,TRANSFER,2180740.56,C1528619505,0.0,0.0,C1444254473,3101761.58,5282502.13,0
1,56,TRANSFER,530733.43,C176579882,530733.43,0.0,C1049193275,0.0,0.0,0
1,739,TRANSFER,176549.59,C591532921,176549.59,0.0,C1612941843,0.0,0.0,0
1,91,CASH_OUT,921668.95,C1505563519,921668.95,0.0,C863042157,96395.54,1018064.5,0
1,289,TRANSFER,36812.31,C1000848726,100892.0,64079.69,C1977683344,1171758.93,1208571.24,0
1,145,CASH_OUT,1539687.27,C1540456326,1539687.27,0.0,C1572482192,256502.86,1796190.14,0
1,180,CASH_OUT,5363594.86,C686087807,5363594.86,0.0,C1701906322,134472.24,5498067.11,0
1,628,CASH_OUT,99165.12,C1168340170,99165.12,0.0,C329394492,58926.37,158091.49,0
1,561,TRANSFER,897131.97,C140166215,897131.97,0.0,C187205970,0.0,0.0,0
1,424,CASH_OUT,313697.44,C624146963,313697.44,0.0,C2012667225,0.0,313697.44,0
1,673,CASH_OUT,897875.35,C1479974036,897875.35,0.0,C1078117334,0.0,897875.35,0
1,312,TRANSFER,6229961.5,C1811736323,0.0,0.0,C2100550508,8215226.51,14445188.01,0
1,362,TRANSFER,10000000.0,C1208192074,17677120.59,7677120.59,C255905586,0.0,0.0,0
1,670,TRANSFER,5822073.12,C31989530,35962.35,0.0,C42985690,11578954.16,17401027.28,0
1,408,CASH_OUT,502100.7,C2116435123,134497.11,0.0,C511974762,1669931.65,2172032.35,0
1,446,CASH_OUT,2720647.79,C398909840,2720647.79,0.0,C1072954107,22803.08,2743450.86,0
1,105,TRANSFER,511379.9,C1032127043,511379.9,0.0,C946777990,0.0,0.0,0
1,619,TRANSFER,56918.21,C1316944354,0.0,0.0,C1725791015,133627.53,190545.74,0
1,670,CASH_OUT,10000000.0,C1795726585,10000000.0,0.0,C912767355,1476475.64,11476475.64,0
1,462,CASH_OUT,46190.9,C160168142,46190.9,0.0,C1459561697,0.0,46190.9,0
1,503,TRANSFER,854065.31,C578374752,854065.31,0.0,C1508064575,0.0,0.0,0
1,29,TRANSFER,268641.82,C775733773,268641.82,0.0,C2121303056,0.0,0.0,0
1,420,TRANSFER,840795.55,C1726178518,645.0,0.0,C212831154,0.0,840795.55,0
1,440,TRANSFER,4339822.23,C46140680,4339822.23,0.0,C1767092108,0.0,0.0,0
1,406,TRANSFER,2426362.23,C2002586961,21402.56,0.0,C1257388152,3470690.61,5897052.84,0
1,504,CASH_OUT,3018810.85,C1000484178,3018810.85,0.0,C895750711,65126.98,3083937.83,0
1,67,TRANSFER,106460.7,C432380223,106460.7,0.0,C1583623584,0.0,0.0,0
1,2,TRANSFER,13126.23,C1273689789,0.0,0.0,C1353512285,15349.0,0.0,0
1,262,TRANSFER,2697094.48,C1093933194,0.0,0.0,C1108965294,3061661.29,5758755.78,0
1,429,TRANSFER,1188282.21,C1954340528,0.0,0.0,C1610190551,1600374.86,2788657.08,0
1,526,TRANSFER,76197.76,C197586549,0.0,0.0,C428782237,523844.6,600042.36,0
1,129,TRANSFER,620353.66,C1914353817,0.0,0.0,C283471273,653976.08,1274329.74,0
1,52,TRANSFER,128426.58,C1842985263,128426.58,0.0,C840755462,0.0,0.0,0
1,6,CASH_OUT,17320.91,C436661284,17320.91,0.0,C522173599,6244.44,0.0,0
1,425,TRANSFER,19421.77,C499057718,19421.77,0.0,C1899051151,0.0,0.0,0
1,705,CASH_OUT,212345.66,C47363076,9103.0,0.0,C957188526,0.0,212345.66,0
1,594,TRANSFER,806393.32,C1660214622,615158.0,0.0,C181454074,0.0,806393.32,0
1,534,TRANSFER,492896.75,C1728027611,492896.75,0.0,C1170151190,0.0,0.0,0
1,719,CASH_OUT,67299.57,C163185950,67299.57,0.0,C1545339694,303173.2,370472.77,0
1,62,CASH_OUT,407833.62,C162879753,407833.62,0.0,C1818870755,0.0,407833.62,0
1,59,CASH_OUT,1011606.26,C754293523,1011606.26,0.0,C1247187194,0.0,1011606.26,0
1,656,CASH_OUT,9468064.05,C1372628002,9468064.05,0.0,C1058427074,100936.07,9569000.12,0
1,122,TRANSFER,955311.05,C710529715,0.0,0.0,C1821828150,1739217.48,2694528.54,0
1,520,CASH_OUT,2871898.5,C381354324,2871898.5,0.0,C825395175,0.0,2871898.5,0
1,399,CASH_OUT,1442075.9,C2135299801,1442075.9,0.0,C266594026,168728.6,1610804.5,0
1,714,TRANSFER,233410.48,C863711951,986.0,0.0,C474993045,154703.16,388113.64,0
1,604,CASH_OUT,4672401.04,C387122223,4672401.04,0.0,C378592593,13043.09,4685444.13,0
1,698,CASH_OUT,9097679.75,C622303175,9097679.75,0.0,C1544056522,2958471.27,12056151.02,0
1,603,CASH_OUT,158879.1,C1711046896,158879.1,0.0,C1985698288,751402.72,910281.82,0
1,137,TRANSFER,235131.49,C2047924928,1387.0,0.0,C1790179044,0.0,235131.49,0
1,403,TRANSFER,486634.28,C650291908,0.0,0.0,C464636165,2485679.03,2972313.31,0
1,90,CASH_OUT,266746.42,C1311443000,266746.42,0.0,C1414013313,4433931.77,4700678.19,0
1,66,TRANSFER,2096634.43,C1735799250,2096634.43,0.0,C106378482,0.0,0.0,0
1,694,CASH_OUT,10000000.0,C611266537,10000000.0,0.0,C305170140,0.0,10000000.0,0
1,37,TRANSFER,181078.22,C761888753,123741.0,0.0,C1605986165,0.0,181078.22,0
1,694,CASH_OUT,172803.27,C925007148,152.0,0.0,C950390559,435593.26,608396.53,0
1,74,TRANSFER,59813.61,C1934910898,59813.61,0.0,C547328121,0.0,0.0,0
1,171,CASH_OUT,2754740.54,C52657218,2754740.54,0.0,C1861630818,1767824.71,4522565.25,0
1,547,CASH_OUT,1139983.15,C992997855,1139983.15,0.0,C506708945,164063.15,1304046.31,0
1,1,TRANSFER,34390.85,C635288507,0.0,0.0,C1291286504,90214.97,66575.5,0
1,86,CASH_OUT,72547.29,C1087665354,72547.29,0.0,C121215038,79736.28,152283.57,0
1,557,CASH_OUT,643052.88,C1834671253,643052.88,0.0,C598267252,0.0,643052.88,0
1,151,TRANSFER,1766811.07,C1707046857,1766811.07,0.0,C1057271588,0.0,0.0,0
1,439,TRANSFER,78458.59,C1683234619,1100.0,0.0,C1008327757,280670.74,359129.33,0
1,483,TRANSFER,65293.34,C907742414,0.0,0.0,C779659095,300931.27,366224.61,0
1,94,TRANSFER,270201.94,C1763491480,0.0,0.0,C1395130890,1674051.0,1944252.94,0
1,149,CASH_OUT,172510.95,C1961658311,172510.95,0.0,C430727809,590592.52,763103.47,0
1,482,TRANSFER,37831.15,C1162461767,37831.15,0.0,C1883074444,0.0,0.0,0
1,76,CASH_OUT,2066446.27,C725597637,2066446.27,0.0,C157857444,423086.94,2489533.21,0
1,503,CASH_OUT,854065.31,C1383859392,854065.31,0.0,C431850862,80062.21,934127.52,0
1,139,CASH_OUT,304290.67,C2080596168,1018.0,0.0,C748065822,11346.59,315637.26,0
1,479,TRANSFER,75409.84,C856293582,0.0,0.0,C1639319169,2165789.93,2241199.77,0
1,702,TRANSFER,10000000.0,C229313332,23171085.59,13171085.59,C766725973,0.0,0.0,0
1,80,CASH_OUT,173782.59,C2085532500,173782.59,0.0,C1628486398,3272453.63,3446236.22,0
1,734,CASH_OUT,1810044.85,C491326843,1810044.85,0.0,C1833702412,1005720.69,2815765.54,0
1,143,CASH_OUT,7068115.67,C884592153,7068115.67,0.0,C2111326031,147582.41,7215698.08,0
1,259,TRANSFER,52176.06,C113475083,0.0,0.0,C1012703538,651271.36,703447.42,0
1,612,TRANSFER,33204.1,C2065684537,0.0,0.0,C856629444,368567.66,401771.76,0
1,242,TRANSFER,3139423.35,C1851386700,3139423.35,0.0,C659106449,0.0,0.0,0
1,576,TRANSFER,1508642.74,C677214787,0.0,0.0,C296826752,4782733.51,6291376.24,0
1,699,TRANSFER,37754.83,C2121582092,0.0,0.0,C173072070,8601039.03,8638793.86,0
1,136,TRANSFER,235208.04,C1209236519,0.0,0.0,C1668216224,702801.83,938009.86,0
1,2,CASH_OUT,235419.91,C689213488,13365.07,0.0,C998351292,703391.88,1097218.45,0
1,424,CASH_OUT,671406.79,C1661993840,671406.79,0.0,C109645047,102024.04,773430.83,0
1,311,TRANSFER,1757376.99,C1800757915,0.0,0.0,C1354291741,2148868.85,3906245.84,0
1,506,TRANSFER,10000000.0,C260657856,17041719.54,7041719.54,C801890101,0.0,0.0,0
1,10,TRANSFER,6419835.27,C890128330,31784.0,0.0,C1192472312,0.0,6691744.85,0
1,249,TRANSFER,10000000.0,C2071602509,11306690.61,1306690.61,C39886288,0.0,0.0,0
1,429,CASH_OUT,427673.15,C1346882246,0.0,0.0,C283863861,800647.27,1228320.42,0
1,169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,0
1,61,TRANSFER,37720.99,C2113787126,37720.99,0.0,C2003052554,0.0,0.0,0
1,698,CASH_OUT,2360965.74,C1859539319,2360965.74,0.0,C599318565,0.0,2360965.74,0
1,559,CASH_OUT,175290.91,C1912599931,175290.91,0.0,C1678235218,0.0,175290.91,0
1,720,CASH_OUT,79039.81,C838045354,79039.81,0.0,C1980653895,11270532.7,11349572.51,0
1,116,TRANSFER,2066848.27,C1157016440,2066848.27,0.0,C1147862541,0.0,0.0,0
1,27,TRANSFER,422722.56,C510101747,0.0,0.0,C492997256,6082337.72,6505060.28,0
1,78,TRANSFER,2254934.36,C65227807,2254934.36,0.0,C213999906,0.0,0.0,0
1,674,TRANSFER,932922.6,C612277580,932922.6,0.0,C1507701948,0.0,0.0,0
1,578,CASH_OUT,4961014.03,C1742941865,4961014.03,0.0,C1310890311,21847.95,4982861.98,0
1,664,TRANSFER,1576983.55,C87028765,0.0,0.0,C515522027,4424251.55,6001235.1,0
1,511,CASH_OUT,1367070.94,C1861046549,1367070.94,0.0,C1305620964,230814.67,1597885.62,0
1,148,CASH_OUT,677563.22,C2082620262,677563.22,0.0,C492841836,5725307.68,6402870.9,0
1,559,CASH_OUT,127564.33,C471097879,127564.33,0.0,C312345,272123.54,399687.88,0
1,723,TRANSFER,1232697.94,C981935704,1232697.94,0.0,C786585564,0.0,0.0,0
1,22,TRANSFER,806359.91,C1722525894,0.0,0.0,C1119520541,1107961.07,1914320.97,0
1,678,TRANSFER,749316.7,C965198261,749316.7,0.0,C636887341,0.0,0.0,0
1,92,CASH_OUT,19742.71,C931340371,19742.71,0.0,C781083195,2098671.68,2118414.39,0
